Author|Title|urlFileName|urlLyric
YouTube|The Beatles - The Beatles - Ticket To Ride (Official Music Video) [Remastered 2015]|https://www.youtube.com/watch?v=SyNt5zm3U_M&list=RDCGaeMErW_7E&index=92|
YouTube|The Rolling Stones - Paint It, Black (Official Lyric Video)|https://www.youtube.com/watch?v=O4irXQhgMqg&list=RDCGaeMErW_7E&index=93|
YouTube|The Rolling Stones - Start Me Up - Official Promo|https://www.youtube.com/watch?v=SGyOaCXr8Lw&list=RDCGaeMErW_7E&index=94|
YouTube|The Police - Message In A Bottle (Official Music Video)|https://www.youtube.com/watch?v=MbXWrmQW-OE&list=RDCGaeMErW_7E&index=95|
YouTube|Baba O'Riley (The Who) Drum Cover|https://www.youtube.com/watch?v=kCrXiDyjXkc&list=RDCGaeMErW_7E&index=96|
YouTube|Led Zeppelin - Stairway To Heaven (Official Audio)|https://www.youtube.com/watch?v=QkF3oxziUI4&list=RDCGaeMErW_7E&index=97|
YouTube|Have a Cigar|https://www.youtube.com/watch?v=li73V5SgcY0&list=RDCGaeMErW_7E&index=98|
YouTube|Billy Joel - Piano Man (Official HD Video)|https://www.youtube.com/watch?v=gxEPV4kolz0&list=RDCGaeMErW_7E&index=99|
YouTube|Bob Dylan - Knockin' On Heaven's Door (Official Audio)|https://www.youtube.com/watch?v=rm9coqlk8fY&list=RDCGaeMErW_7E&index=100|
YouTube|Eagles - Hotel California (Live 1977) (Official Video) [HD]|https://www.youtube.com/watch?v=09839DpTctU&list=RDCGaeMErW_7E&index=101|
YouTube|Bill Withers - Ain't No Sunshine (Old Grey Whistle Test, 1972)|https://www.youtube.com/watch?v=Nuanwn3v-2I&list=RDCGaeMErW_7E&index=102|
YouTube|The Rolling Stones - Sympathy For The Devil (Official Video) [4K]|https://www.youtube.com/watch?v=Jwtyn-L-2gQ&list=RDCGaeMErW_7E&index=103|
YouTube|Elvis Presley - Baby, What You Want Me To Do - Impromptu Jam ('68 Comeback Special)|https://www.youtube.com/watch?v=9WpVwbYiwlI&list=RDCGaeMErW_7E&index=104|
YouTube|Roy Orbison - Oh, Pretty Woman (from Black & White Night)|https://www.youtube.com/watch?v=_PLq0_7k1jk&list=RDCGaeMErW_7E&index=105|
YouTube|Creedence Clearwater Revival - Green River (Lyric Video)|https://www.youtube.com/watch?v=L5V9nK7-OkM&list=RDCGaeMErW_7E&index=106|
YouTube|Nancy Sinatra - These Boots Are Made For Walkin' (Official Music Video)|https://www.youtube.com/watch?v=GM1kzbAgo_E&list=RDCGaeMErW_7E&index=107|
YouTube|Simon & Garfunkel - The Sound of Silence (from The Concert in Central Park)|https://www.youtube.com/watch?v=NAEppFUWLfc&list=RDCGaeMErW_7E&index=108|
YouTube|Neil Young - Heart of Gold (Official Audio)|https://www.youtube.com/watch?v=c7eB7Wns1-M&list=RDCGaeMErW_7E&index=109|
YouTube|Simon & Garfunkel - Mrs. Robinson (Audio)|https://www.youtube.com/watch?v=9C1BCAgu2I8&list=RDCGaeMErW_7E&index=110|
YouTube|The Beatles - Eight Days A Week|https://www.youtube.com/watch?v=kle2xHhRHg4&list=RDCGaeMErW_7E&index=111|
YouTube|51st Anniversary|https://www.youtube.com/watch?v=PeoofZswajI&list=RDCGaeMErW_7E&index=112|
YouTube|Sam Cooke - What A Wonderful World (Official Lyric Video)|https://www.youtube.com/watch?v=R4GLAKEjU4w&list=RDCGaeMErW_7E&index=113|
YouTube|Elvis Presley - My Way (Aloha From Hawaii, Live in Honolulu, 1973)|https://www.youtube.com/watch?v=ixbcvKCl4Jc&list=RDCGaeMErW_7E&index=114|
YouTube|Blues, Blues, Blues|https://www.youtube.com/watch?v=gYvVQElOYYc&list=RDCGaeMErW_7E&index=115|
YouTube|Once I Had a Woman|https://www.youtube.com/watch?v=BF_3xEKjdYc&list=RDCGaeMErW_7E&index=116|
YouTube|Power of Soul (Live at the Fillmore East, NY - 12/31/69 - 1st Set)|https://www.youtube.com/watch?v=Gjxzf9ATq6o&list=RDCGaeMErW_7E&index=117|
YouTube|florida man shreds the national anthem|https://www.youtube.com/watch?v=noCr2-VmHXI&list=RDCGaeMErW_7E&index=118|
